xm1_width,xm1_length,xm1_nf,xm1_m,xm2_width,xm2_length,xm2_nf,xm2_m,xm3_width,xm3_length,xm3_nf,xm3_m,xm4_width,xm4_length,xm4_nf,xm4_m,xm5_width,xm5_length,xm5_nf,xm5_m,xm6_width,xm6_length,xm6_nf,xm6_m,xm7_width,xm7_length,xm7_nf,xm7_m,xm8_width,xm8_length,xm8_nf,xm8_m,xm9_width,xm9_length,xm9_nf,xm9_m,xm10_width,xm10_length,xm10_nf,xm10_m,xm11_width,xm11_length,xm11_nf,xm11_m,xm12_width,xm12_length,xm12_nf,xm12_m,xm13_width,xm13_length,xm13_nf,xm13_m,xm14_width,xm14_length,xm14_nf,xm14_m,xm15_width,xm15_length,xm15_nf,xm15_m,xm16_width,xm16_length,xm16_nf,xm16_m,xm17_width,xm17_length,xm17_nf,xm17_m,xm18_width,xm18_length,xm18_nf,xm18_m,xm19_width,xm19_length,xm19_nf,xm19_m,xm1_x1,xm1_y1,xm1_x2,xm1_y2,xm2_x1,xm2_y1,xm2_x2,xm2_y2,xm3_x1,xm3_y1,xm3_x2,xm3_y2,xm4_x1,xm4_y1,xm4_x2,xm4_y2,xm5_x1,xm5_y1,xm5_x2,xm5_y2,xm6_x1,xm6_y1,xm6_x2,xm6_y2,xm7_x1,xm7_y1,xm7_x2,xm7_y2,xm8_x1,xm8_y1,xm8_x2,xm8_y2,xm9_x1,xm9_y1,xm9_x2,xm9_y2,xm10_x1,xm10_y1,xm10_x2,xm10_y2,xm11_x1,xm11_y1,xm11_x2,xm11_y2,xm12_x1,xm12_y1,xm12_x2,xm12_y2,xm13_x1,xm13_y1,xm13_x2,xm13_y2,xm14_x1,xm14_y1,xm14_x2,xm14_y2,xm15_x1,xm15_y1,xm15_x2,xm15_y2,xm16_x1,xm16_y1,xm16_x2,xm16_y2,xm17_x1,xm17_y1,xm17_x2,xm17_y2,xm18_x1,xm18_y1,xm18_x2,xm18_y2,xm19_x1,xm19_y1,xm19_x2,xm19_y2
0.62,0.64,1,1,0.67,0.53,1,1,0.59,0.71,1,1,0.67,0.64,1,1,0.71,0.73,1,1,0.61,0.63,1,1,0.67,0.76,1,1,0.58,0.72,1,1,0.68,0.76,1,1,0.58,0.64,1,1,0.61,0.72,1,1,0.74,0.61,1,1,0.67,0.71,1,1,0.82,0.51,1,1,0.73,0.78,1,1,0.71,0.68,1,1,0.7,0.71,1,1,0.64,0.67,1,1,0.68,0.72,1,1.25,5.03111111111111,0.7507472716415475,5.7511111111111095,1.3807472716415474,3.5522222222222224,0.7412017053561424,4.162222222222223,1.4212017053561423,4.200555555555556,0.786987424380768,4.990555555555556,1.3869874243807678,5.664444444444444,1.5035650543921169,6.384444444444444,2.183565054392117,5.763333333333333,2.2245232693026535,6.573333333333332,2.9445232693026533,5.007004278891623,2.3006408725927945,5.717004278891623,2.9206408725927946,4.642951310245311,2.9504276306685853,5.482951310245311,3.6304276306685854,6.426316009382169,1.541773879587693,7.226316009382169,2.131773879587693,3.7555555555555555,2.853760527805452,4.595555555555555,3.543760527805452,4.253333333333333,2.226815971684827,4.973333333333333,2.816815971684827,3.4051014381533644,2.170064534149743,4.205101438153364,2.790064534149743,4.25,1.4389950487424719,4.9399999999999995,2.1889950487424716,3.422777777777778,1.4557455863954123,4.212777777777778,2.1357455863954122,5.022777777777778,1.429509748589704,5.612777777777778,2.259509748589704,5.540523253339365,2.9834207785050806,6.400523253339365,3.723420778505081,5.794801143197144,0.7486185930616788,6.554801143197143,1.4686185930616786,6.464242309626426,2.974270914065575,7.254242309626426,3.684270914065575,6.613983270519486,2.234509276132563,7.363983270519486,2.884509276132563,6.601577915073374,0.6338172244689536,7.401577915073374,1.4938172244689536
0.72,0.72,1,1,0.67,0.73,1,1,0.79,0.71,1,1,0.67,0.64,1,1,0.71,0.73,1,1,0.71,0.73,1,1,0.67,0.76,1,1,0.58,0.72,1,1,0.78,0.76,1,1,0.78,0.74,1,1,0.61,0.72,1,1,0.74,0.61,1,1,0.67,0.71,1,1,0.82,0.67,1,1,0.73,0.78,1,1,0.71,0.78,1,1,0.7,0.71,1,1,0.74,0.77,1,1,0.68,0.72,1,1.25,4.64,2.1368347140634736,5.4399999999999995,2.8668347140634736,2.9522222222222223,2.2389866549673356,3.7622222222222224,2.918986654967336,3.800555555555556,2.0831480087279624,4.5905555555555555,2.8831480087279626,5.03111111111111,4.553807799837286,5.7511111111111095,5.233807799837286,4.574444444444444,3.7926767128177628,5.384444444444443,4.512676712817763,5.434950535535162,3.788767972610223,6.244950535535161,4.508767972610223,4.149101946439671,4.593714025148997,4.98910194643967,5.273714025148997,5.789873372191126,4.584273643821699,6.589873372191126,5.1742736438216985,3.266666666666667,4.56031983156657,4.106666666666667,5.35031983156657,3.6977777777777776,3.7287947565809367,4.517777777777778,4.518794756580936,2.8657314521041273,3.7895305639367556,3.665731452104127,4.409530563936755,3.8277777777777784,2.9258816470508444,4.517777777777779,3.6758816470508444,2.9783333333333335,2.979385744483333,3.7683333333333335,3.659385744483333,4.587222222222222,2.9114436998384994,5.337222222222222,3.7414436998384994,6.37054338127491,2.2436264793529177,7.23054338127491,2.9836264793529175,6.239982454184946,3.022937271976352,7.099982454184946,3.742937271976352,6.287461524430751,3.791398364541599,7.077461524430751,4.501398364541599,5.479373441774509,2.097482342276514,6.329373441774509,2.847482342276514,5.397144101206198,2.899531832529112,6.197144101206198,3.7595318325291123
0.62,0.64,1,1,0.67,0.53,1,1,0.59,0.71,1,1,0.67,0.64,1,1,0.71,0.73,1,1,0.61,0.63,1,1,0.67,0.76,1,1,0.58,0.72,1,1,0.68,0.76,1,1,0.58,0.64,1,1,0.61,0.72,1,1,0.74,0.61,1,1,0.67,0.71,1,1,0.82,0.51,1,1,0.73,0.78,1,1,0.71,0.68,1,1,0.7,0.71,1,1,0.64,0.67,1,1,0.68,0.72,1,1.25,5.331111111111111,1.2689651171928857,6.051111111111111,1.8989651171928856,3.852222222222221,1.3168854237821925,4.462222222222221,1.9968854237821927,4.5005555555555565,1.3800199396227109,5.290555555555557,1.9800199396227107,6.864444444444444,2.0543571247597656,7.584444444444443,2.734357124759766,6.085555555555555,2.7697891366887517,6.895555555555554,3.489789136688752,5.32927327810177,2.8025525153990722,6.03927327810177,3.4225525153990723,5.006080581182199,3.4775454741922025,5.846080581182199,4.157545474192203,6.016072911943704,2.131551417655322,6.816072911943704,2.7215514176553217,4.122222222222223,3.437755178746855,4.9622222222222225,4.127755178746855,4.564444444444443,2.811948070359609,5.284444444444443,3.4019480703596088,3.7268325318540483,2.7573969103947746,4.5268325318540485,3.3773969103947747,4.572222222222223,2.028425426852876,5.262222222222222,2.778425426852876,3.7450000000000006,2.0311912776949343,4.535,2.7111912776949345,5.356111111111112,1.9313315821554893,5.946111111111112,2.7613315821554894,6.875443504969506,1.27840938802709,7.735443504969506,2.0184093880270897,5.904684589159287,3.541422172820113,6.664684589159287,4.261422172820113,6.724515156365268,3.6689502662027134,7.514515156365268,4.378950266202713,6.080981604267658,1.4452892951107175,6.830981604267658,2.0952892951107174,6.932817494904428,2.7656680130306546,7.7328174949044275,3.625668013030655
0.72,0.72,1,1,0.67,0.73,1,1,0.79,0.71,1,1,0.67,0.64,1,1,0.71,0.73,1,1,0.71,0.73,1,1,0.67,0.76,1,1,0.58,0.72,1,1,0.78,0.76,1,1,0.78,0.74,1,1,0.61,0.72,1,1,0.74,0.61,1,1,0.67,0.71,1,1,0.82,0.51,1,1,0.73,0.78,1,1,0.71,0.78,1,1,0.7,0.71,1,1,0.74,0.77,1,1,0.68,0.72,1,1.25,4.773333333333333,1.6267820399379422,5.573333333333333,2.356782039937942,3.0966666666666667,1.7187851368695537,3.9066666666666667,2.3987851368695536,3.945,1.5735762958851445,4.734999999999999,2.3735762958851447,6.108888888888888,3.998548829670284,6.828888888888888,4.678548829670284,6.318888888888888,2.4375319958801565,7.128888888888888,3.1575319958801567,5.457990311092035,2.4591413805169515,6.267990311092035,3.1791413805169517,4.375024085572938,4.041703616047397,5.215024085572938,4.721703616047397,5.267795922477702,4.064789223845139,6.067795922477702,4.654789223845139,3.488888888888889,4.024946477907722,4.328888888888889,4.814946477907722,3.953333333333334,3.1994886215799405,4.773333333333334,3.9894886215799406,3.109583560927926,3.2153555266169405,3.909583560927926,3.8353555266169406,4.027777777777779,2.405672490142248,4.717777777777778,3.155672490142248,3.1783333333333337,2.452739471492941,3.9683333333333337,3.132739471492941,4.8227777777777785,2.3996225445950428,5.412777777777778,3.229622544595043,4.823326793686409,3.2661428612378156,5.683326793686409,4.006142861237816,6.448882255076236,1.6658078305338506,7.308882255076236,2.3858078305338504,5.72790030496943,3.2375911225675766,6.51790030496943,3.9475911225675766,6.5635675995129255,3.2043638361065367,7.413567599512925,3.9543638361065367,5.613073024143408,1.526690175580332,6.413073024143408,2.3866901755803323
0.72,0.72,1,1,0.67,0.73,1,1,0.79,0.71,1,1,0.67,0.64,1,1,0.71,0.73,1,1,0.71,0.73,1,1,0.67,0.76,1,1,0.58,0.72,1,1,0.78,0.76,1,1,0.78,0.74,1,1,0.61,0.72,1,1,0.74,0.61,1,1,0.67,0.71,1,1,0.82,0.51,1,1,0.73,0.78,1,1,0.71,0.78,1,1,0.7,0.71,1,1,0.74,0.77,1,1,0.68,0.72,1,1.25,4.084444444444443,1.4676166356794804,4.884444444444443,2.1976166356794806,2.3966666666666674,1.6097375523078634,3.2066666666666674,2.2897375523078636,3.245,1.4282253355300112,4.035,2.228225335530011,4.12,3.137173646366476,4.84,3.8171736463664763,4.563333333333333,3.860343008287456,5.373333333333332,4.580343008287456,5.419133964457596,3.854719771983731,6.229133964457596,4.574719771983731,3.6694582948294494,3.899301096441799,4.509458294829449,4.579301096441799,4.900439135274862,3.1717604135467683,5.700439135274862,3.761760413546768,2.777777777777778,3.8733019397358617,3.617777777777778,4.663301939735861,3.2422222222222215,3.0367066008559562,4.062222222222221,3.8267066008559563,2.4067318794408457,3.138356470028285,3.2067318794408455,3.758356470028285,3.3166666666666673,2.2594520845532973,4.006666666666668,3.0094520845532973,2.400555555555556,2.3632829373871833,3.190555555555556,3.0432829373871835,4.100555555555556,2.249153257952995,4.690555555555556,3.079153257952995,5.830924524261291,1.4749782628563763,6.690924524261291,2.214978262856376,5.613726493276953,2.3102674253285977,6.473726493276954,3.0302674253285975,5.745329416940745,3.0687545635479188,6.535329416940745,3.7787545635479187,4.930896104479389,1.4547187148491572,5.780896104479389,2.2047187148491574,4.7467022074959635,2.2366073244581393,5.546702207495963,3.096607324458139
0.72,0.72,1,1,0.67,0.73,1,1,0.79,0.71,1,1,0.67,0.64,1,1,0.71,0.73,1,1,0.71,0.73,1,1,0.67,0.76,1,1,0.58,0.72,1,1,0.78,0.76,1,1,0.78,0.74,1,1,0.61,0.72,1,1,0.74,0.61,1,1,0.67,0.71,1,1,0.82,0.67,1,1,0.73,0.78,1,1,0.71,0.78,1,1,0.7,0.71,1,1,0.74,0.77,1,1,0.68,0.72,1,1.25,5.617777777777777,2.327110966347937,6.4177777777777765,3.057110966347937,3.9411111111111112,2.37623085973701,4.751111111111111,3.0562308597370103,4.789444444444445,2.2522843963458565,5.579444444444445,3.052284396345857,3.1866666666666665,3.1732707278613814,3.9066666666666663,3.8532707278613816,2.1855555555555557,3.885649403132357,2.9955555555555557,4.605649403132357,3.030261554108883,3.8965475723943164,3.840261554108883,4.616547572394317,5.11117455474997,4.75970666310125,5.9511745547499695,5.43970666310125,2.3564461058776045,3.2330685282477547,3.1564461058776043,3.8230685282477546,4.233333333333333,4.740758164816228,5.073333333333333,5.530758164816228,4.731111111111111,3.885806625035133,5.551111111111111,4.675806625035133,3.891454422919099,3.9542258848188276,4.691454422919099,4.574225884818827,4.816666666666667,3.0897232736837457,5.506666666666668,3.8397232736837457,3.956111111111111,3.137241365188548,4.7461111111111105,3.817241365188548,5.587222222222222,3.1001259745665255,6.337222222222222,3.9301259745665256,2.4733709462574693,4.711255877318077,3.333370946257469,5.4512558773180775,5.612344527468182,3.9700600232043297,6.472344527468183,4.69006002320433,3.0934061927389958,2.3842015314379648,3.883406192738996,3.0942015314379647,2.1979004904644768,2.411779855707635,3.047900490464477,3.161779855707635,3.3810239760573357,4.661002772256753,4.181023976057336,5.521002772256753
0.72,0.72,1,1,0.67,0.73,1,1,0.79,0.71,1,1,0.67,0.64,1,1,0.71,0.73,1,1,0.71,0.73,1,1,0.67,0.76,1,1,0.58,0.72,1,1,0.78,0.76,1,1,0.78,0.74,1,1,0.61,0.72,1,1,0.74,0.61,1,1,0.67,0.71,1,1,0.82,0.67,1,1,0.73,0.78,1,1,0.71,0.78,1,1,0.7,0.71,1,1,0.74,0.77,1,1,0.68,0.72,1,1.25,5.4622222222222225,1.9261605711097929,6.262222222222222,2.656160571109793,3.7855555555555553,2.0111894289772594,4.595555555555555,2.6911894289772595,4.633888888888889,1.8432998209546443,5.423888888888889,2.6432998209546446,3.097777777777777,2.766868912956106,3.817777777777777,3.446868912956106,2.9855555555555555,3.5015426739002096,3.7955555555555556,4.22154267390021,5.560272261451837,3.5692337970810715,6.370272261451837,4.289233797081072,5.047992322499721,4.324546608631118,5.887992322499721,5.004546608631117,2.244784093229949,2.845684857691889,3.044784093229949,3.435684857691889,4.166666666666667,4.289572471193011,5.006666666666667,5.0795724711930115,4.675555555555556,3.4653322483765554,5.495555555555557,4.255332248376556,3.830080058460467,3.504335691885424,4.630080058460467,4.124335691885424,4.727777777777778,2.6848367723502116,5.417777777777777,3.4348367723502116,3.8894444444444445,2.7556568734639764,4.679444444444444,3.4356568734639765,5.531666666666665,2.692790381054292,6.281666666666665,3.522790381054292,2.41044400809032,4.311140671037729,3.27044400809032,5.05114067103773,2.8776513176666607,2.008679405591005,3.7376513176666606,2.728679405591005,2.0467903678444874,2.093931569380816,2.8367903678444875,2.803931569380816,2.0933934685627116,3.476820484343115,2.9433934685627117,4.226820484343115,3.3102935596815897,4.266907646118766,4.1102935596815895,5.126907646118767
0.72,0.72,1,1,0.67,0.73,1,1,0.79,0.71,1,1,0.67,0.64,1,1,0.71,0.73,1,1,0.71,0.73,1,1,0.67,0.76,1,1,0.58,0.72,1,1,0.78,0.76,1,1,0.78,0.74,1,1,0.61,0.72,1,1,0.74,0.61,1,1,0.67,0.71,1,1,0.82,0.67,1,1,0.73,0.78,1,1,0.71,0.78,1,1,0.7,0.71,1,1,0.74,0.77,1,1,0.68,0.72,1,1.25,5.151111111111111,1.718271677742708,5.951111111111111,2.4482716777427083,3.4744444444444444,1.7610854296527643,4.2844444444444445,2.441085429652764,4.3227777777777785,1.652623528141242,5.1127777777777785,2.452623528141242,1.8422222222222224,1.7727437778321888,2.562222222222222,2.4527437778321888,5.207777777777777,3.352021798382332,6.017777777777777,4.072021798382332,2.6335214977861074,3.3147654683879346,3.4435214977861075,4.034765468387935,4.783939526185012,4.175330007208724,5.623939526185012,4.855330007208724,2.60793557808367,1.827939648583445,3.40793557808367,2.417939648583445,3.9000000000000004,4.123612435199872,4.74,4.913612435199872,4.3311111111111105,3.296262987054581,5.151111111111111,4.086262987054582,3.483129019177222,3.2832838525959716,4.283129019177222,3.9032838525959717,4.394444444444446,2.4940028266677845,5.084444444444445,3.2440028266677845,3.5227777777777782,2.4927921843188328,4.312777777777778,3.172792184318833,5.187222222222221,2.4885760533159824,5.937222222222221,3.3185760533159825,2.592561338292124,2.493673340687252,3.452561338292124,3.233673340687252,1.6986799278222209,2.5336564641046215,2.558679927822221,3.2536564641046217,2.202078125823825,4.12706925977839,2.992078125823825,4.8370692597783895,1.713109252287816,3.3115482437871813,2.563109252287816,4.061548243787181,3.0451516477258185,4.079294619960216,3.8451516477258183,4.939294619960216
0.62,0.59,1,1,0.67,0.73,1,1,0.72,0.61,1,1,0.67,0.74,1,1,0.71,0.63,1,1,0.61,0.73,1,1,0.67,0.76,1,1,0.57,0.72,1,1,0.68,0.68,1,1,0.59,0.74,1,1,0.68,0.62,1,1,0.74,0.71,1,1,0.77,0.61,1,1,0.72,0.64,1,1,0.73,0.78,1,1,0.71,0.78,1,1,0.7,0.71,1,1,0.72,0.75,1,1,0.68,0.72,1,1.25,5.1611111111111105,2.0416130519396156,5.8311111111111105,2.6716130519396155,3.5766666666666667,2.0110849573162732,4.386666666666667,2.6910849573162734,4.430555555555556,1.9604744572547472,5.120555555555557,2.690474457254747,4.8888888888888875,4.221700153847075,5.708888888888888,4.901700153847075,5.254444444444443,3.470364137902456,5.964444444444443,4.190364137902456,2.818933531474773,3.5805941045475222,3.628933531474773,4.200594104547522,3.2109832727401346,4.261391769399233,4.050983272740135,4.941391769399233,5.7439471425243065,4.295361214642169,6.543947142524306,4.875361214642169,4.093333333333333,4.262543830677148,4.853333333333333,4.952543830677149,4.399999999999999,3.559479123426571,5.219999999999999,4.1594791234265704,3.6666556869991314,3.535279981282261,4.366655686999131,4.225279981282261,4.4188888888888895,2.7350712530238397,5.20888888888889,3.4850712530238397,3.6750000000000007,2.7202125899711405,4.365,3.5002125899711407,5.248888888888888,2.7133911012884093,5.968888888888888,3.4433911012884093,2.7665849262889117,2.805301006906486,3.6265849262889116,3.5453010069064863,2.6858456531713313,2.04646965893511,3.545845653171331,2.76646965893511,5.868041902224767,1.8875979211398772,6.658041902224767,2.597597921139877,5.997873310348605,3.524697753212787,6.827873310348605,4.2546977532127865,6.00169095627312,2.630733477707977,6.80169095627312,3.490733477707977
0.72,0.72,1,1,0.67,0.73,1,1,0.79,0.71,1,1,0.67,0.64,1,1,0.71,0.73,1,1,0.71,0.73,1,1,0.67,0.76,1,1,0.58,0.72,1,1,0.78,0.76,1,1,0.78,0.74,1,1,0.61,0.72,1,1,0.74,0.61,1,1,0.67,0.71,1,1,0.82,0.67,1,1,0.73,0.78,1,1,0.71,0.78,1,1,0.7,0.71,1,1,0.74,0.77,1,1,0.68,0.72,1,1.25,4.773333333333333,1.9607611192814136,5.573333333333333,2.6907611192814134,3.0855555555555556,2.041593881463049,3.8955555555555557,2.721593881463049,3.945,1.879405238919364,4.734999999999999,2.6794052389193643,2.408888888888889,2.7939419936355323,3.1288888888888886,3.4739419936355325,2.1966666666666668,3.5250704264082797,3.006666666666667,4.2450704264082795,4.778941758390896,3.598556355922766,5.588941758390896,4.318556355922766,4.300747804406992,4.368101870345029,5.140747804406992,5.048101870345029,1.5665072209963202,2.860088180773462,2.3665072209963203,3.450088180773462,3.422222222222223,4.343817677682596,4.262222222222223,5.133817677682596,3.908888888888889,3.515929633894386,4.728888888888889,4.305929633894387,3.0624758339908467,3.5596542073213,3.8624758339908465,4.1796542073213,4.016666666666667,2.7274212088284004,4.706666666666667,3.4774212088284004,3.1783333333333337,2.771024854898111,3.9683333333333337,3.4510248548981113,4.765,2.734610395565167,5.515,3.564610395565167,1.2901896350026978,3.494900059701357,2.1501896350026977,4.234900059701357,2.5157894319890604,4.343463104465963,3.3757894319890602,5.063463104465963,1.4002598109424633,2.088737539851776,2.190259810942463,2.7987375398517758,1.5973278224384104,4.291288155093616,2.4473278224384103,5.041288155093616,2.2400109179744936,1.8774683662082392,3.0400109179744934,2.7374683662082395
0.62,0.59,1,1,0.67,0.73,1,1,0.72,0.61,1,1,0.67,0.74,1,1,0.71,0.63,1,1,0.61,0.73,1,1,0.67,0.76,1,1,0.57,0.72,1,1,0.68,0.68,1,1,0.59,0.74,1,1,0.68,0.62,1,1,0.74,0.71,1,1,0.77,0.61,1,1,0.72,0.64,1,1,0.73,0.78,1,1,0.71,0.78,1,1,0.7,0.71,1,1,0.72,0.75,1,1,0.68,0.72,1,1.25,5.038888888888889,1.969755868711816,5.708888888888889,2.599755868711816,3.4655555555555555,1.9394917540996495,4.275555555555555,2.6194917540996494,4.308333333333333,1.9253308932322064,4.998333333333333,2.6553308932322066,3.0777777777777775,4.197377833031351,3.8977777777777773,4.877377833031351,5.876666666666665,2.6297602225492973,6.586666666666665,3.349760222549297,2.6919378275110586,2.6572460337969344,3.5019378275110586,3.2772460337969345,4.742979280227152,4.160896103133629,5.582979280227152,4.840896103133629,5.6220416847350405,4.1800929808686496,6.42204168473504,4.76009298086865,3.937777777777778,4.192132240836121,4.697777777777778,4.882132240836121,4.277777777777776,3.499123122429756,5.097777777777776,4.099123122429756,3.542040678965438,3.4698461899186537,4.242040678965438,4.159846189918654,4.285555555555557,2.7018744342567125,5.075555555555557,3.4518744342567125,3.552777777777777,2.652208906639654,4.242777777777777,3.432208906639654,5.115555555555553,2.6346967570159032,5.835555555555553,3.364696757015903,5.764771956794886,1.848452800107268,6.624771956794886,2.5884528001072677,5.166062097071351,3.4032534411288426,6.026062097071351,4.123253441128843,6.072551960493047,3.3956764745161143,6.862551960493047,4.105676474516114,2.6025756414798646,1.8882524963232872,3.4325756414798647,2.6182524963232874,2.698488271377614,3.303407244828278,3.4984882713776138,4.163407244828278
0.62,0.59,1,1,0.67,0.73,1,1,0.72,0.61,1,1,0.67,0.74,1,1,0.71,0.63,1,1,0.61,0.73,1,1,0.67,0.76,1,1,0.57,0.72,1,1,0.68,0.68,1,1,0.59,0.74,1,1,0.68,0.62,1,1,0.74,0.71,1,1,0.77,0.61,1,1,0.72,0.64,1,1,0.73,0.78,1,1,0.71,0.78,1,1,0.7,0.71,1,1,0.72,0.75,1,1,0.68,0.72,1,1.25,4.716666666666667,1.4318006318861412,5.386666666666667,2.061800631886141,3.132222222222222,1.3933078586247718,3.942222222222222,2.073307858624772,3.9861111111111107,1.3774002117192348,4.67611111111111,2.1074002117192348,4.833333333333332,2.885417538946322,5.653333333333332,3.5654175389463223,5.276666666666667,3.6162998412544654,5.986666666666667,4.3362998412544655,2.7466990222825864,3.7388830443538326,3.5566990222825865,4.358883044353832,4.392207739668026,3.6305188591910484,5.232207739668026,4.310518859191048,5.691818485743993,2.937934004545728,6.491818485743993,3.517934004545728,3.5933333333333333,3.6432957045587453,4.3533333333333335,4.333295704558745,3.977777777777777,2.9521588041561855,4.797777777777777,3.5521588041561856,3.2273620848863134,2.9199732889996617,3.9273620848863136,3.6099732889996616,3.9744444444444444,2.147707148192585,4.764444444444444,2.897707148192585,3.2416666666666663,2.111530728886694,3.931666666666666,2.8915307288866936,4.804444444444441,2.1003011072487467,5.524444444444441,2.8303011072487467,5.572087838618809,2.0962295122866212,6.432087838618809,2.8362295122866215,5.435387418139939,1.3303184236287922,6.295387418139939,2.0503184236287924,2.412953436410872,2.106206924145577,3.202953436410872,2.816206924145577,2.2627211666114233,1.344323798705962,3.0927211666114234,2.074323798705962,2.376942488500631,2.8425908615193554,3.176942488500631,3.7025908615193552
0.73,0.73,1,1,0.64,0.73,1,1,0.73,0.82,1,1,0.64,0.73,1,1,0.73,0.64,1,1,0.64,0.73,1,1,0.82,0.73,1,1,0.73,0.73,1,1,0.82,0.64,1,1,0.82,0.73,1,1,0.73,0.64,1,1,0.73,0.82,1,1,0.73,0.64,1,1,0.64,0.82,1,1,0.73,0.73,1,1,0.82,0.73,1,1,0.73,0.64,1,1,0.73,0.82,1,1,0.64,0.73,1,1.25,5.30111111111111,1.4877202162898775,6.11111111111111,2.2277202162898773,3.50111111111111,1.5535193345969858,4.31111111111111,2.2035193345969857,4.35,1.4685510545667255,5.25,2.2085510545667253,6.456666666666666,3.89825777939184,7.266666666666666,4.54825777939184,6.168888888888888,1.4942605092256445,6.8888888888888875,2.2342605092256447,6.932318339360076,1.560097284626545,7.742318339360075,2.210097284626545,4.764690290694181,3.928409451282941,5.57469029069418,4.758409451282941,5.609108043290145,3.883031845073975,6.419108043290144,4.623031845073975,4.002222222222222,3.93056404969687,4.722222222222221,4.76056404969687,4.412222222222222,3.0517743277548948,5.222222222222221,3.881774327754895,3.648841819162509,3.100854955077376,4.368841819162509,3.8408549550773756,4.355555555555555,2.270239809825245,5.255555555555555,3.0102398098252454,3.5844444444444448,2.266496808052611,4.304444444444445,3.006496808052611,5.294444444444444,2.296918291967215,6.194444444444445,2.946918291967215,7.001620301415677,3.038093876413524,7.811620301415677,3.778093876413524,5.286503944012502,3.007888321775105,6.096503944012501,3.837888321775105,6.228996959878153,2.25858614386887,6.948996959878153,2.99858614386887,6.99173679300972,2.254376102259293,7.89173679300972,2.9943761022592934,6.138587590206312,3.0278598179552993,6.948587590206311,3.8378598179552994
0.73,0.78,1,1,0.73,0.67,1,1,0.52,0.76,1,1,0.52,0.57,1,1,0.76,0.59,1,1,0.76,0.47,1,1,0.78,0.46,1,1,0.55,0.53,1,1,0.51,0.58,1,1,0.78,0.45,1,1,0.76,0.52,1,1,0.47,0.73,1,1,0.54,0.47,1,1,0.53,0.73,1,1,0.51,0.57,1,1,0.53,0.51,1,1,0.73,0.76,1,1,0.53,0.47,1,1,0.52,0.47,1,1.25,5.233333333333333,1.2769951943314615,6.093333333333334,2.0169951943314617,3.576666666666666,1.3126237963125833,4.326666666666666,2.0526237963125835,4.362222222222223,1.4797169373380084,5.202222222222223,2.009716937338008,5.587777777777777,2.756776283812554,6.237777777777778,3.2867762838125536,3.0122222222222224,2.6555321511895382,3.6822222222222223,3.4255321511895382,4.982222388282154,2.651597503228916,5.532222388282154,3.421597503228916,4.774073436626848,3.4475980041479874,5.314073436626848,4.237598004147987,6.275030392809767,2.752783342190887,6.885030392809767,3.312783342190887,4.055555555555557,3.4669994210956645,4.715555555555557,3.9869994210956645,4.396666666666669,2.6207280752073956,4.926666666666669,3.4107280752073956,3.7453714634289206,2.6711023506334035,4.34537146342892,3.4411023506334035,4.372222222222221,2.078095372850348,5.1822222222222205,2.558095372850348,3.7961111111111108,2.086705164519372,4.346111111111111,2.6367051645193724,5.221666666666666,2.077822489951932,6.031666666666665,2.6178224899519322,3.355610694428659,3.470374799008863,4.005610694428659,3.990374799008863,6.096903469835037,2.171245297412039,6.686903469835037,2.711245297412039,6.12868379350927,1.3936501799153227,6.96868379350927,2.133650179915323,3.1885248382528983,2.0786609037132426,3.738524838252898,2.6186609037132427,5.3605741850479305,3.497089820718983,5.91057418504793,4.157089820718983
0.52,0.54,1,1,0.59,0.52,1,1,0.58,0.59,1,1,0.59,0.54,1,1,0.58,0.47,1,1,0.56,0.47,1,1,0.67,0.56,1,1,0.58,0.63,1,1,0.56,0.47,1,1,0.68,0.57,1,1,0.58,0.68,1,1,0.62,0.57,1,1,0.57,0.55,1,1,0.51,0.54,1,1,0.58,0.58,1,1,0.53,0.62,1,1,0.62,0.56,1,1,0.52,0.57,1,1,0.49,0.56,1,1.25,6.187142857142857,1.2048383969746528,6.807142857142857,1.7348383969746528,4.7785714285714285,1.1605385844120881,5.378571428571428,1.760538584412088,5.443571428571427,1.1406449052064738,6.113571428571427,1.7306449052064736,4.40142857142857,3.1396289061354987,5.0214285714285705,3.739628906135499,4.099999999999999,1.769828493219559,4.649999999999999,2.359828493219559,6.852883568273843,1.7795567147246172,7.402883568273843,2.349556714724617,5.708540254576367,3.2291073984997287,6.348540254576367,3.909107398499729,6.411095549260301,3.165305436006575,7.121095549260301,3.7553054360065747,5.085714285714285,3.2135466271506643,5.635714285714285,3.783546627150664,5.414285714285714,2.4676069956167708,6.064285714285713,3.1576069956167707,4.598390607450854,2.4870661239488214,5.358390607450854,3.0770661239488213,5.457142857142857,1.7742398952412057,6.107142857142858,2.4042398952412056,4.749285714285713,1.8067623171054104,5.379285714285713,2.3867623171054104,6.182857142857143,1.7828292326592508,6.802857142857143,2.302829232659251,6.172437474038632,2.3880113892121035,6.832437474038632,2.9780113892121034,3.7998208317140354,2.50257807944098,4.499820831714035,3.0425780794409802,4.930211172676443,3.8627610100121808,5.5702111726764425,4.492761010012181,6.937659766056431,2.452347588472288,7.587659766056431,2.9823475884722876,5.671733068894588,3.9955331383054578,6.311733068894588,4.618033138305458
